,article_id,authorId,name,url,Publicationcount,Rank
2058,10.1145/3331184.3331240,67144160,Mao Gu,https://www.semanticscholar.org/author/67144160,8,3
2059,10.1145/3331184.3331240,9919436,Jun Yu,https://www.semanticscholar.org/author/9919436,47,4
2060,10.1145/3331184.3331240,145974111,Jun Xiao,https://www.semanticscholar.org/author/145974111,100,5
2061,10.1145/3331184.3331240,143749205,Yueting Zhuang,https://www.semanticscholar.org/author/143749205,363,6
2062,10.1145/3331184.3331265,3390352,Mohammad Aliannejadi,https://www.semanticscholar.org/author/3390352,26,1
2063,10.1145/3331184.3331265,2499986,Hamed Zamani,https://www.semanticscholar.org/author/2499986,63,2
2064,10.1145/3331184.3331265,145876066,Fabio Crestani,https://www.semanticscholar.org/author/145876066,383,3
2065,10.1145/3331184.3331265,144456145,W. Bruce Croft,https://www.semanticscholar.org/author/144456145,554,4
2066,10.1145/3331184.3331207,48939684,Matthias Petri,https://www.semanticscholar.org/author/48939684,41,1
2067,10.1145/3331184.3331207,144448479,Alistair Moffat,https://www.semanticscholar.org/author/144448479,351,2
2068,10.1145/3331184.3331207,47470313,Joel Mackenzie,https://www.semanticscholar.org/author/47470313,19,3
2069,10.1145/3331184.3331207,144159418,J. Shane Culpepper,https://www.semanticscholar.org/author/144159418,111,4
2070,10.1145/3331184.3331207,143984297,Daniel Beck,https://www.semanticscholar.org/author/143984297,33,5
2071,10.1145/3331184.3331241,6247481,Andrey Kolobov,https://www.semanticscholar.org/author/6247481,36,1
2072,10.1145/3331184.3331241,145613463,Yuval Peres,https://www.semanticscholar.org/author/145613463,394,2
2073,10.1145/3331184.3331241,115995502,Eyal Lubetzky,https://www.semanticscholar.org/author/115995502,4,3
2074,10.1145/3331184.3331241,145479841,Eric Horvitz,https://www.semanticscholar.org/author/145479841,543,4
2075,10.1145/3331184.3331259,120153105,Juli'an Urbano,https://www.semanticscholar.org/author/120153105,1,1
2076,10.1145/3331184.3331259,40536376,Harlley Lima,https://www.semanticscholar.org/author/40536376,6,2
2077,10.1145/3331184.3331259,1718099,Alan Hanjalic,https://www.semanticscholar.org/author/1718099,252,3
2078,10.1145/3331184.3331191,6972563,Tzu-Heng Lin,https://www.semanticscholar.org/author/6972563,11,1
2079,10.1145/3331184.3331191,143623394,Chen Gao,https://www.semanticscholar.org/author/143623394,56,2
2080,10.1145/3331184.3331191,51005793,Yan-Ping Li,https://www.semanticscholar.org/author/51005793,232,3
2081,10.1145/3331184.3331236,145406475,Renfeng Ma,https://www.semanticscholar.org/author/145406475,15,1
2082,10.1145/3331184.3331236,12040998,Xiangkun Hu,https://www.semanticscholar.org/author/12040998,5,2
2083,10.1145/3331184.3331236,49346854,Qi Zhang,https://www.semanticscholar.org/author/49346854,77,3
2084,10.1145/3331184.3331236,1790227,Xuanjing Huang,https://www.semanticscholar.org/author/1790227,223,4
2085,10.1145/3331184.3331236,1717861,Yu-Gang Jiang,https://www.semanticscholar.org/author/1717861,198,5
2086,10.1145/3331184.3331237,47388902,Tao Gui,https://www.semanticscholar.org/author/47388902,66,1
2087,10.1145/3331184.3331237,145779142,Peng Liu,https://www.semanticscholar.org/author/145779142,420,2
2088,10.1145/3331184.3331237,49346854,Qi Zhang,https://www.semanticscholar.org/author/49346854,77,3
2089,10.1145/3331184.3331237,144061928,Liang Zhu,https://www.semanticscholar.org/author/144061928,530,4
2090,10.1145/3331184.3331237,24859244,Minlong Peng,https://www.semanticscholar.org/author/24859244,22,5
2091,10.1145/3331184.3331237,2236658,Yunhua Zhou,https://www.semanticscholar.org/author/2236658,35,6
2092,10.1145/3331184.3331237,1790227,Xuanjing Huang,https://www.semanticscholar.org/author/1790227,223,7
2093,10.1145/3331184.3331258,47824837,Weiqing Wang,https://www.semanticscholar.org/author/47824837,76,1
2094,10.1145/3331184.3331258,2416851,Hongzhi Yin,https://www.semanticscholar.org/author/2416851,130,2
2095,10.1145/3331184.3331258,2742322,Xingzhong Du,https://www.semanticscholar.org/author/2742322,32,3
2096,10.1145/3331184.3331258,144051547,Wen Hua,https://www.semanticscholar.org/author/144051547,63,4
2097,10.1145/3331184.3331258,48513856,Yongjun Li,https://www.semanticscholar.org/author/48513856,26,5
2098,10.1145/3331184.3331258,144133815,Quoc Viet Hung Nguyen,https://www.semanticscholar.org/author/144133815,39,6
2099,10.1145/3331184.3331218,144134976,Shuqi Lu,https://www.semanticscholar.org/author/144134976,7,1
2100,10.1145/3331184.3331218,1897235,Zhicheng Dou,https://www.semanticscholar.org/author/1897235,59,2
2101,10.1145/3331184.3331218,47632295,Xu Jun,https://www.semanticscholar.org/author/47632295,100,3
2102,10.1145/3331184.3331218,143619007,Jian-Yun Nie,https://www.semanticscholar.org/author/143619007,265,4
2103,10.1145/3331184.3331218,2259699,Ji-Rong Wen,https://www.semanticscholar.org/author/2259699,247,5
2104,10.1145/3331184.3331230,144931569,Kan Ren,https://www.semanticscholar.org/author/144931569,80,1
2105,10.1145/3331184.3331230,79494403,Jiarui Qin,https://www.semanticscholar.org/author/79494403,4,2
2106,10.1145/3331184.3331230,10283826,Yuchen Fang,https://www.semanticscholar.org/author/10283826,13,3
2107,10.1145/3331184.3331230,47527887,Weinan Zhang,https://www.semanticscholar.org/author/47527887,20,4
2108,10.1145/3331184.3331230,144702469,Lei Zheng,https://www.semanticscholar.org/author/144702469,161,5
2109,10.1145/3331184.3331230,9455314,Weijie Bian,https://www.semanticscholar.org/author/9455314,8,6
2110,10.1145/3331184.3331230,35066946,Guorui Zhou,https://www.semanticscholar.org/author/35066946,43,7
2111,10.1145/3331184.3331230,33771136,Jian Xu,https://www.semanticscholar.org/author/33771136,1020,8
2112,10.1145/3331184.3331230,1811427,Yong Yu,https://www.semanticscholar.org/author/1811427,1552,9
2113,10.1145/3331184.3331230,2388034,Xiaoqiang Zhu,https://www.semanticscholar.org/author/2388034,58,10
2114,10.1145/3331184.3331230,20029557,Kun Gai,https://www.semanticscholar.org/author/20029557,42,11
2115,10.1145/3331184.3331250,49672959,Chunyun Li,https://www.semanticscholar.org/author/49672959,94,1
2116,10.1145/3331184.3331250,47540144,Mingyang Zhang,https://www.semanticscholar.org/author/47540144,22,2
2117,10.1145/3331184.3331250,1815447,Michael Bendersky,https://www.semanticscholar.org/author/1815447,63,3
2118,10.1145/3331184.3331250,2642895,Hongbo Deng,https://www.semanticscholar.org/author/2642895,74,4
2119,10.1145/3331184.3331250,1680617,Donald Metzler,https://www.semanticscholar.org/author/1680617,85,5
2120,10.1145/3331184.3331250,1763978,Marc Najork,https://www.semanticscholar.org/author/1763978,118,6
2121,10.1145/3331184.3331260,46314444,Wei Wang,https://www.semanticscholar.org/author/46314444,164,1
2122,10.1145/3331184.3331260,2195458,Saghar Hosseini,https://www.semanticscholar.org/author/2195458,18,2
2123,10.1145/3331184.3331260,1977489,Ahmed Hassan Awadallah,https://www.semanticscholar.org/author/1977489,100,3
2124,10.1145/3331184.3331260,144609235,Paul N. Bennett,https://www.semanticscholar.org/author/144609235,165,4
2125,10.1145/3331184.3331260,2596310,Chris Quirk,https://www.semanticscholar.org/author/2596310,92,5
2126,10.1145/3331184.3331215,1725544,Tetsuya Sakai,https://www.semanticscholar.org/author/1725544,449,1
2127,10.1145/3331184.3331215,32311683,Zhaohao Zeng,https://www.semanticscholar.org/author/32311683,8,2
2128,10.1145/3331184.3331233,47039225,Zhijing Wu,https://www.semanticscholar.org/author/47039225,10,1
2129,10.1145/3331184.3331233,3340223,Jiaxin Mao,https://www.semanticscholar.org/author/3340223,46,2
2130,10.1145/3331184.3331233,1783406,Yiqun Liu,https://www.semanticscholar.org/author/1783406,335,3
2131,10.1145/3331184.3331233,48985192,Min Zhang,https://www.semanticscholar.org/author/48985192,51,4
2132,10.1145/3331184.3331233,8093158,Shaoping Ma,https://www.semanticscholar.org/author/8093158,266,5
2133,10.1145/3331184.3331256,153534926,Mahmoud F. Sayed,https://www.semanticscholar.org/author/153534926,4,1
2134,10.1145/3331184.3331256,1737250,Douglas W. Oard,https://www.semanticscholar.org/author/1737250,320,2
2135,10.1145/3331184.3331266,1715458,Azin Ashkan,https://www.semanticscholar.org/author/1715458,34,1
2136,10.1145/3331184.3331266,1680617,Donald Metzler,https://www.semanticscholar.org/author/1680617,85,2
2137,10.1145/3331184.3331213,143941725,Peng Hu,https://www.semanticscholar.org/author/143941725,322,1
2138,10.1145/3331184.3331213,1786516,Liangli Zhen,https://www.semanticscholar.org/author/1786516,16,2
2139,10.1145/3331184.3331213,1800117,Dezhong Peng,https://www.semanticscholar.org/author/1800117,70,3
2140,10.1145/3331184.3331213,145779138,Pei Liu,https://www.semanticscholar.org/author/145779138,29,4
2141,10.1145/3331184.3331222,3327459,Rabih Zbib,https://www.semanticscholar.org/author/3327459,26,1
2142,10.1145/3331184.3331222,2088435,Lingjun Zhao,https://www.semanticscholar.org/author/2088435,76,2
2143,10.1145/3331184.3331222,2841922,Damianos G. Karakos,https://www.semanticscholar.org/author/2841922,79,3
2144,10.1145/3331184.3331222,144339083,William Hartmann,https://www.semanticscholar.org/author/144339083,47,4
2145,10.1145/3331184.3331222,48727916,Jay DeYoung,https://www.semanticscholar.org/author/48727916,13,5
2146,10.1145/3331184.3331222,34227637,Zhongqiang Huang,https://www.semanticscholar.org/author/34227637,52,6
2147,10.1145/3331184.3331222,34145947,Zhuolin Jiang,https://www.semanticscholar.org/author/34145947,45,7
2148,10.1145/3331184.3331222,151154439,Noah Rivkin,https://www.semanticscholar.org/author/151154439,1,8
2149,10.1145/3331184.3331222,4845012,Le Zhang,https://www.semanticscholar.org/author/4845012,132,9
2150,10.1145/3331184.3331222,35442155,Richard M. Schwartz,https://www.semanticscholar.org/author/35442155,255,10
2151,10.1145/3331184.3331222,10080270,John Makhoul,https://www.semanticscholar.org/author/10080270,260,11
2152,10.1145/3331184.3331235,1764508,Zhu Zhang,https://www.semanticscholar.org/author/1764508,99,1
2153,10.1145/3331184.3331235,34064720,Zhijie Lin,https://www.semanticscholar.org/author/34064720,87,2
2154,10.1145/3331184.3331235,47122432,Zhou Zhao,https://www.semanticscholar.org/author/47122432,171,3
2155,10.1145/3331184.3331235,123034558,Zhenxin Xiao,https://www.semanticscholar.org/author/123034558,9,4
2156,10.1145/3331184.3331196,1774449,Yifan Chen,https://www.semanticscholar.org/author/1774449,333,1
2157,10.1145/3331184.3331196,1749477,Pengjie Ren,https://www.semanticscholar.org/author/1749477,39,2
2158,10.1145/3331184.3331196,,Yang Wang,,NaN,3
2159,10.1145/3331184.3331196,1696030,Maarten de Rijke,https://www.semanticscholar.org/author/1696030,786,4
2160,10.1145/3331184.3331199,143831387,Ting Bai,https://www.semanticscholar.org/author/143831387,NaN,1
2161,10.1145/3331184.3331199,8718022,Lixin Zou,https://www.semanticscholar.org/author/8718022,11,2
2162,10.1145/3331184.3331199,2542603,Wayne Xin Zhao,https://www.semanticscholar.org/author/2542603,78,3
2163,10.1145/3331184.3331199,2407633,Pan Du,https://www.semanticscholar.org/author/2407633,38,4
2164,10.1145/3331184.3331199,19993754,Weidong Liu,https://www.semanticscholar.org/author/19993754,21,5
2165,10.1145/3331184.3331199,143619007,Jian-Yun Nie,https://www.semanticscholar.org/author/143619007,265,6
2166,10.1145/3331184.3331199,2259699,Ji-Rong Wen,https://www.semanticscholar.org/author/2259699,247,7
2167,10.1145/3331184.3331200,151123215,Muyang Ma,https://www.semanticscholar.org/author/151123215,4,1
2168,10.1145/3331184.3331200,1749477,Pengjie Ren,https://www.semanticscholar.org/author/1749477,39,2
2169,10.1145/3331184.3331200,150349953,Yujie Lin,https://www.semanticscholar.org/author/150349953,6,3
2170,10.1145/3331184.3331200,1721165,Zhumin Chen,https://www.semanticscholar.org/author/1721165,69,4
2171,10.1145/3331184.3331200,143974410,Jun Ma,https://www.semanticscholar.org/author/143974410,55,5
2172,10.1145/3331184.3331200,1696030,Maarten de Rijke,https://www.semanticscholar.org/author/1696030,786,6
2173,10.1145/3331184.3331268,50853559,Feiyang Pan,https://www.semanticscholar.org/author/50853559,NaN,1
2174,10.1145/3331184.3331268,116817070,Shuokai Li,https://www.semanticscholar.org/author/116817070,2,2
2175,10.1145/3331184.3331268,48480626,Xiang Ao,https://www.semanticscholar.org/author/48480626,47,3
2176,10.1145/3331184.3331268,34198278,Pingzhong Tang,https://www.semanticscholar.org/author/34198278,104,4
2177,10.1145/3331184.3331268,144131275,Qing He,https://www.semanticscholar.org/author/144131275,308,5
2178,10.1145/3331184.3331247,1961513,Hongyu Lu,https://www.semanticscholar.org/author/1961513,68,1
2179,10.1145/3331184.3331247,21696818,Min Zhang,https://www.semanticscholar.org/author/21696818,29,2
2180,10.1145/3331184.3331247,2903964,Weizhi Ma,https://www.semanticscholar.org/author/2903964,16,3
2181,10.1145/3331184.3331247,27014538,Ce Wang,https://www.semanticscholar.org/author/27014538,6,4
2182,10.1145/3331184.3331247,143644531,Feng Xia,https://www.semanticscholar.org/author/143644531,41,5
2183,10.1145/3331184.3331247,,Yiqun Liu,,NaN,6
2184,10.1145/3331184.3331247,4950224,Leyu Lin,https://www.semanticscholar.org/author/4950224,15,7
2185,10.1145/3331184.3331247,8093158,Shaoping Ma,https://www.semanticscholar.org/author/8093158,266,8
2186,10.1145/3331184.3331217,39952815,Xu Lu,https://www.semanticscholar.org/author/39952815,60,1
2187,10.1145/3331184.3331217,145081293,Lei Zhu,https://www.semanticscholar.org/author/145081293,333,2
2188,10.1145/3331184.3331217,13167100,Zhiyong Cheng,https://www.semanticscholar.org/author/13167100,57,3
2189,10.1145/3331184.3331217,143982887,Liqiang Nie,https://www.semanticscholar.org/author/143982887,186,4
2190,10.1145/3331184.3331217,2856513,Huaxiang Zhang,https://www.semanticscholar.org/author/2856513,155,5
2191,10.1145/3331184.3331229,150959230,Changchang Sun,https://www.semanticscholar.org/author/150959230,3,1
2192,10.1145/3331184.3331229,33977299,Xuemeng Song,https://www.semanticscholar.org/author/33977299,38,2
2193,10.1145/3331184.3331229,3440740,Fuli Feng,https://www.semanticscholar.org/author/3440740,35,3
2194,10.1145/3331184.3331229,2542603,Wayne Xin Zhao,https://www.semanticscholar.org/author/2542603,78,4
2195,10.1145/3331184.3331229,71777847,Hao Zhang,https://www.semanticscholar.org/author/71777847,21,5
2196,10.1145/3331184.3331229,143982887,Liqiang Nie,https://www.semanticscholar.org/author/143982887,186,6
2197,10.1145/3331184.3331255,144613166,Casper Hansen,https://www.semanticscholar.org/author/144613166,18,1
2198,10.1145/3331184.3331255,144613163,Christian Hansen,https://www.semanticscholar.org/author/144613163,69,2
2199,10.1145/3331184.3331255,1707651,Jakob Grue Simonsen,https://www.semanticscholar.org/author/1707651,87,3
2200,10.1145/3331184.3331255,2071337,Stephen Alstrup,https://www.semanticscholar.org/author/2071337,78,4
2201,10.1145/3331184.3331255,1784800,Christina Lioma,https://www.semanticscholar.org/author/1784800,83,5
2202,10.1145/3331184.3331208,3687187,Ruqing Zhang,https://www.semanticscholar.org/author/3687187,13,1
2203,10.1145/3331184.3331208,1777025,Jiafeng Guo,https://www.semanticscholar.org/author/1777025,148,2
2204,10.1145/3331184.3331208,7888704,Yixing Fan,https://www.semanticscholar.org/author/7888704,24,3
2205,10.1145/3331184.3331208,92920056,Yanyan Lan,https://www.semanticscholar.org/author/92920056,11,4
2206,10.1145/3331184.3331208,1717004,Xueqi Cheng,https://www.semanticscholar.org/author/1717004,394,5
2207,10.1145/3331184.3331219,48064856,Zhiqing Sun,https://www.semanticscholar.org/author/48064856,13,1
2208,10.1145/3331184.3331219,144551165,Jian Tang,https://www.semanticscholar.org/author/144551165,135,2
2209,10.1145/3331184.3331219,2407633,Pan Du,https://www.semanticscholar.org/author/2407633,38,3
2210,10.1145/3331184.3331219,123580511,Zhi-Hong Deng,https://www.semanticscholar.org/author/123580511,128,4
2211,10.1145/3331184.3331219,143619007,Jian-Yun Nie,https://www.semanticscholar.org/author/143619007,265,5
2212,10.1145/3331184.3331254,46771911,Xu Chen,https://www.semanticscholar.org/author/46771911,35,1
2213,10.1145/3331184.3331254,67228325,Hanxiong Chen,https://www.semanticscholar.org/author/67228325,7,2
2214,10.1145/3331184.3331254,2468306,Hongteng Xu,https://www.semanticscholar.org/author/2468306,67,3
2215,10.1145/3331184.3331254,1739818,Yongfeng Zhang,https://www.semanticscholar.org/author/1739818,120,4
2216,10.1145/3331184.3331254,145014675,Yixin Cao,https://www.semanticscholar.org/author/145014675,23,5
2217,10.1145/3331184.3331254,145458349,Zheng Qin,https://www.semanticscholar.org/author/145458349,303,6
2218,10.1145/3331184.3331254,145203884,Hongyuan Zha,https://www.semanticscholar.org/author/145203884,399,7
2219,10.1145/3331184.3331242,72347323,Xun Yang,https://www.semanticscholar.org/author/72347323,9,1
2220,10.1145/3331184.3331242,7792071,Xiangnan He,https://www.semanticscholar.org/author/7792071,115,2
2221,10.1145/3331184.3331242,98285513,Xiang Wang,https://www.semanticscholar.org/author/98285513,31,3
2222,10.1145/3331184.3331242,51487414,Yunshan Ma,https://www.semanticscholar.org/author/51487414,9,4
